"datum","PTE","periode_van","periode_tm","indicatie noodvermogen op","indicatie noodvermogen af","opregelen","Afregelen","prikkelcomponent","Afnemen","invoeden","regeltoestand"
"09-12-2023","88","21:45","22:00","","","","-9,41","0","-9,41","-9,41","-1"
"09-12-2023","89","22:00","22:15","","","","65,96","0","65,96","65,96","-1"
"09-12-2023","90","22:15","22:30","","","","-10,36","0","-10,36","-10,36","-1"
"09-12-2023","91","22:30","22:45","","","","-10,53","0","-10,53","-10,53","-1"
"09-12-2023","92","22:45","23:00","","","","-10,53","0","-10,53","-10,53","-1"
"09-12-2023","93","23:00","23:15","","","","20,87","0","20,87","20,87","-1"
"09-12-2023","94","23:15","23:30","","","","-10,53","0","-10,53","-10,53","-1"
"09-12-2023","95","23:30","23:45","","","","-25,52","0","-25,52","-25,52","-1"
"09-12-2023","96","23:45","00:00","","","","-40,53","0","-40,53","-40,53","-1"
"10-12-2023","1","00:00","00:15","","","80,83","-40,53","0","80,83","80,83","1"
"10-12-2023","2","00:15","00:30","","","80,94","-5,59","0","80,94","-5,59","2"
"10-12-2023","3","00:30","00:45","","","","-5,59","0","-5,59","-5,59","-1"
"10-12-2023","4","00:45","01:00","","","","-15,08","0","-15,08","-15,08","-1"
"10-12-2023","5","01:00","01:15","","","","-14,16","0","-14,16","-14,16","-1"
"10-12-2023","6","01:15","01:30","","","","-15,08","0","-15,08","-15,08","-1"
"10-12-2023","7","01:30","01:45","","","","-10,48","0","-10,48","-10,48","-1"
"10-12-2023","8","01:45","02:00","","","","-24,31","0","-24,31","-24,31","-1"
"10-12-2023","9","02:00","02:15","","","","-5,59","0","-5,59","-5,59","-1"
"10-12-2023","10","02:15","02:30","","","","-14,95","0","-14,95","-14,95","-1"
"10-12-2023","11","02:30","02:45","","","","-10,45","0","-10,45","-10,45","-1"
"10-12-2023","12","02:45","03:00","","","","-10,45","0","-10,45","-10,45","-1"
"10-12-2023","13","03:00","03:15","","","","-10,28","0","-10,28","-10,28","-1"
"10-12-2023","14","03:15","03:30","","","","-24,13","0","-24,13","-24,13","-1"
"10-12-2023","15","03:30","03:45","","","","-15,04","0","-15,04","-15,04","-1"
"10-12-2023","16","03:45","04:00","","","","-10,48","0","-10,48","-10,48","-1"
"10-12-2023","17","04:00","04:15","","","","-7,49","0","-7,49","-7,49","-1"
"10-12-2023","18","04:15","04:30","","","","-5,27","0","-5,27","-5,27","-1"
"10-12-2023","19","04:30","04:45","","","","","0","31,28","31,28","0"
"10-12-2023","20","04:45","05:00","","","91,94","","0","91,94","91,94","1"
"10-12-2023","21","05:00","05:15","","","172,59","","0","172,59","172,59","1"
"10-12-2023","22","05:15","05:30","","","169,62","","0","169,62","169,62","1"
"10-12-2023","23","05:30","05:45","","","150,94","","0","150,94","150,94","1"
"10-12-2023","24","05:45","06:00","","","114,88","","0","114,88","114,88","1"
"10-12-2023","25","06:00","06:15","","","80,94","","0","80,94","80,94","1"
"10-12-2023","26","06:15","06:30","","","78,94","","0","78,94","78,94","1"
"10-12-2023","27","06:30","06:45","","","83,31","","0","83,31","83,31","1"
"10-12-2023","28","06:45","07:00","","","83,31","-5,59","0","-5,59","-5,59","-1"
"10-12-2023","29","07:00","07:15","","","","-14,16","0","-14,16","-14,16","-1"
"10-12-2023","30","07:15","07:30","","","","-28,29","0","-28,29","-28,29","-1"
"10-12-2023","31","07:30","07:45","","","","-40,31","0","-40,31","-40,31","-1"
"10-12-2023","32","07:45","08:00","","","","-28,29","0","-28,29","-28,29","-1"
"10-12-2023","33","08:00","08:15","","","","-5,59","0","-5,59","-5,59","-1"
"10-12-2023","34","08:15","08:30","","","78,94","-12,33","0","78,94","-12,33","2"
"10-12-2023","35","08:30","08:45","","","","","0","62,59","62,59","0"
"10-12-2023","36","08:45","09:00","","","118,94","","0","118,94","118,94","1"
"10-12-2023","37","09:00","09:15","","","215,64","","0","215,64","215,64","1"
"10-12-2023","38","09:15","09:30","","","142,12","","0","142,12","142,12","1"
"10-12-2023","39","09:30","09:45","","","83,21","","0","83,21","83,21","1"
"10-12-2023","40","09:45","10:00","","","","","0","63,59","63,59","0"
"10-12-2023","41","10:00","10:15","","","","","0","63,59","63,59","0"
"10-12-2023","42","10:15","10:30","","","","-15,08","0","-15,08","-15,08","-1"
"10-12-2023","43","10:30","10:45","","","","-15,08","0","-15,08","-15,08","-1"
"10-12-2023","44","10:45","11:00","","","","-19,1","0","-19,1","-19,1","-1"
"10-12-2023","45","11:00","11:15","","","78,94","","0","78,94","78,94","1"
"10-12-2023","46","11:15","11:30","","","","17,4","0","17,4","17,4","-1"
"10-12-2023","47","11:30","11:45","","","","33,23","0","33,23","33,23","-1"
"10-12-2023","48","11:45","12:00","","","","-43,15","0","-43,15","-43,15","-1"
"10-12-2023","49","12:00","12:15","","","96,2","-55,78","0","96,2","-55,78","2"
"10-12-2023","50","12:15","12:30","","","","-34,55","0","-34,55","-34,55","-1"
"10-12-2023","51","12:30","12:45","","","","-34,56","0","-34,56","-34,56","-1"
"10-12-2023","52","12:45","13:00","","","150,94","-227,94","0","150,94","-227,94","2"
"10-12-2023","53","13:00","13:15","","","102,99","-186,46","0","102,99","-186,46","2"
"10-12-2023","54","13:15","13:30","","","","","0","71,86","71,86","0"
"10-12-2023","55","13:30","13:45","","","","","0","71,86","71,86","0"
"10-12-2023","56","13:45","14:00","","","","","0","71,86","71,86","0"
"10-12-2023","57","14:00","14:15","","","","","0","71,78","71,78","0"
"10-12-2023","58","14:15","14:30","","","103,09","","0","103,09","103,09","1"
"10-12-2023","59","14:30","14:45","","","117,46","","0","117,46","117,46","1"
"10-12-2023","60","14:45","15:00","","","115,09","","0","115,09","115,09","1"
"10-12-2023","61","15:00","15:15","","","","","0","82,23","82,23","0"
"10-12-2023","62","15:15","15:30","","","","","0","83,23","83,23","0"
"10-12-2023","63","15:30","15:45","","","","","0","83,23","83,23","0"
"10-12-2023","64","15:45","16:00","","","","25,7","0","25,7","25,7","-1"
"10-12-2023","65","16:00","16:15","","","","-98,03","0","-98,03","-98,03","-1"
"10-12-2023","66","16:15","16:30","","","80,94","-205,09","0","80,94","-205,09","2"
"10-12-2023","67","16:30","16:45","","","80,94","-100","0","80,94","-100","2"
"10-12-2023","68","16:45","17:00","","","","-100","0","-100","-100","-1"
"10-12-2023","69","17:00","17:15","","","","-70,71","0","-70,71","-70,71","-1"
"10-12-2023","70","17:15","17:30","","","80,94","-96,03","0","80,94","-96,03","2"
"10-12-2023","71","17:30","17:45","","","80,94","-24,81","0","80,94","-24,81","2"
"10-12-2023","72","17:45","18:00","","","","58,92","0","58,92","58,92","-1"
"10-12-2023","73","18:00","18:15","","","102,73","83,52","0","102,73","68,76","2"
"10-12-2023","74","18:15","18:30","","","101,77","","0","101,77","101,77","1"
"10-12-2023","75","18:30","18:45","","","110,23","","0","110,23","110,23","1"
"10-12-2023","76","18:45","19:00","","","172,41","","0","172,41","172,41","1"
"10-12-2023","77","19:00","19:15","","","168,3","","0","168,3","168,3","1"
"10-12-2023","78","19:15","19:30","","","112,24","","0","112,24","112,24","1"
"10-12-2023","79","19:30","19:45","","","98,85","","0","98,85","98,85","1"
"10-12-2023","80","19:45","20:00","","","80,94","","0","80,94","80,94","1"
"10-12-2023","81","20:00","20:15","","","","","0","66,62","66,62","0"
"10-12-2023","82","20:15","20:30","","","","","0","66,62","66,62","0"
"10-12-2023","83","20:30","20:45","","","","-5,59","0","-5,59","-5,59","-1"
"10-12-2023","84","20:45","21:00","","","","-15,69","0","-15,69","-15,69","-1"
"10-12-2023","85","21:00","21:15","","","","21,21","0","21,21","21,21","-1"
"10-12-2023","86","21:15","21:30","","","","-25,82","0","-25,82","-25,82","-1"
"10-12-2023","87","21:30","21:45","","","","-34,11","0","-34,11","-34,11","-1"
"10-12-2023","88","21:45","22:00","","","","-15,69","0","-15,69","-15,69","-1"
"10-12-2023","89","22:00","22:15","","","","-7,73","0","-7,73","-7,73","-1"
"10-12-2023","90","22:15","22:30","","","","81,23","0","81,23","81,23","-1"
"10-12-2023","91","22:30","22:45","","","","74,23","0","74,23","74,23","-1"
"10-12-2023","92","22:45","23:00","","","","-5,59","0","-5,59","-5,59","-1"
"10-12-2023","93","23:00","23:15","","","","-43,15","0","-43,15","-43,15","-1"
"10-12-2023","94","23:15","23:30","","","","-149,86","0","-149,86","-149,86","-1"
"10-12-2023","95","23:30","23:45","","","","-52,71","0","-52,71","-52,71","-1"
"10-12-2023","96","23:45","00:00","","","","-163,55","0","-163,55","-163,55","-1"
"11-12-2023","1","00:00","00:15","","","107,91","-52,26","0","107,91","-52,26","2"
"11-12-2023","2","00:15","00:30","","","","-13,57","0","-13,57","-13,57","-1"
"11-12-2023","3","00:30","00:45","","","","-7,91","0","-7,91","-7,91","-1"
"11-12-2023","4","00:45","01:00","","","","-22,68","0","-22,68","-22,68","-1"
"11-12-2023","5","01:00","01:15","","","","-14,59","0","-14,59","-14,59","-1"
"11-12-2023","6","01:15","01:30","","","","-8,55","0","-8,55","-8,55","-1"
"11-12-2023","7","01:30","01:45","","","","-13,56","0","-13,56","-13,56","-1"
"11-12-2023","8","01:45","02:00","","","","-25,85","0","-25,85","-25,85","-1"
"11-12-2023","9","02:00","02:15","","","67,23","-14,59","0","67,91","-14,59","2"
"11-12-2023","10","02:15","02:30","","","","-24,4","0","-24,4","-24,4","-1"
"11-12-2023","11","02:30","02:45","","","","-13,58","0","-13,58","-13,58","-1"
"11-12-2023","12","02:45","03:00","","","","-15,05","0","-15,05","-15,05","-1"
"11-12-2023","13","03:00","03:15","","","","-5,25","0","-5,25","-5,25","-1"
"11-12-2023","14","03:15","03:30","","","","-39,91","0","-39,91","-39,91","-1"
"11-12-2023","15","03:30","03:45","","","","-47,4","0","-47,4","-47,4","-1"
"11-12-2023","16","03:45","04:00","","","","-5,25","0","-5,25","-5,25","-1"
"11-12-2023","17","04:00","04:15","","","","-14,59","0","-14,59","-14,59","-1"
"11-12-2023","18","04:15","04:30","","","","-8,55","0","-8,55","-8,55","-1"
"11-12-2023","19","04:30","04:45","","","","-33,3","0","-33,3","-33,3","-1"
"11-12-2023","20","04:45","05:00","","","","50,59","0","50,59","50,59","-1"
"11-12-2023","21","05:00","05:15","","","","-13,59","0","-13,59","-13,59","-1"
"11-12-2023","22","05:15","05:30","","","","-15,04","0","-15,04","-15,04","-1"
"11-12-2023","23","05:30","05:45","","","","-15,06","0","-15,06","-15,06","-1"
"11-12-2023","24","05:45","06:00","","","","-20,23","0","-20,23","-20,23","-1"
"11-12-2023","25","06:00","06:15","","","","-100","0","-100","-100","-1"
"11-12-2023","26","06:15","06:30","","","","-15,84","0","-15,84","-15,84","-1"
"11-12-2023","27","06:30","06:45","","","73,78","","0","73,78","73,78","1"
"11-12-2023","28","06:45","07:00","","","104,91","","0","104,91","104,91","1"
"11-12-2023","29","07:00","07:15","","","104,91","43,78","0","43,78","43,78","-1"
"11-12-2023","30","07:15","07:30","","","97,91","43,78","0","97,91","97,91","1"
"11-12-2023","31","07:30","07:45","","","114,91","","0","114,91","114,91","1"
"11-12-2023","32","07:45","08:00","","","102,91","","0","102,91","102,91","1"
"11-12-2023","33","08:00","08:15","","","","67,93","0","67,93","67,93","-1"
"11-12-2023","34","08:15","08:30","","","87,89","","0","87,89","87,89","1"
"11-12-2023","35","08:30","08:45","","","","","0","68,19","68,19","0"
"11-12-2023","36","08:45","09:00","","","","67,59","0","67,59","67,59","-1"
"11-12-2023","37","09:00","09:15","","","","65,59","0","65,59","65,59","-1"
"11-12-2023","38","09:15","09:30","","","","65,59","0","65,59","65,59","-1"
"11-12-2023","39","09:30","09:45","","","","54,48","0","54,48","54,48","-1"
"11-12-2023","40","09:45","10:00","","","","72,8","0","72,8","72,8","-1"
"11-12-2023","41","10:00","10:15","","","114,91","77,3","0","114,91","69,04","2"
"11-12-2023","42","10:15","10:30","","","90,38","","0","90,38","90,38","1"
"11-12-2023","43","10:30","10:45","","","97,91","","0","97,91","97,91","1"
"11-12-2023","44","10:45","11:00","","","","","0","70,04","70,04","0"
"11-12-2023","45","11:00","11:15","","","","69,92","0","69,92","69,92","-1"
"11-12-2023","46","11:15","11:30","","","","69,93","0","69,93","69,93","-1"
"11-12-2023","47","11:30","11:45","","","","62,91","0","62,91","62,91","-1"
"11-12-2023","48","11:45","12:00","","","","69,93","0","69,93","69,93","-1"
"11-12-2023","49","12:00","12:15","","","97,51","","0","97,51","97,51","1"
"11-12-2023","50","12:15","12:30","","","97,51","","0","97,51","97,51","1"
"11-12-2023","51","12:30","12:45","","","","","0","68,19","68,19","0"
"11-12-2023","52","12:45","13:00","","","","62,91","0","62,91","62,91","-1"
"11-12-2023","53","13:00","13:15","","","","55,38","0","55,38","55,38","-1"
"11-12-2023","54","13:15","13:30","","","","71,35","0","71,35","71,35","-1"
"11-12-2023","55","13:30","13:45","","","","75,32","0","75,32","75,32","-1"
"11-12-2023","56","13:45","14:00","","","85,49","72,3","0","85,49","85,49","1"
"11-12-2023","57","14:00","14:15","","","89,85","","0","89,85","89,85","1"
"11-12-2023","58","14:15","14:30","","","109,99","","0","109,99","109,99","1"
"11-12-2023","59","14:30","14:45","","","207,51","","0","207,51","207,51","1"
"11-12-2023","60","14:45","15:00","","","183,51","","0","183,51","183,51","1"
"11-12-2023","61","15:00","15:15","","","86,51","","0","86,51","86,51","1"
"11-12-2023","62","15:15","15:30","","","","67,82","0","67,82","67,82","-1"
"11-12-2023","63","15:30","15:45","","","","","0","69,19","69,19","0"
"11-12-2023","64","15:45","16:00","","","","48,54","0","48,54","48,54","-1"
"11-12-2023","65","16:00","16:15","","","","33,78","0","33,78","33,78","-1"
"11-12-2023","66","16:15","16:30","","","","67,91","0","67,91","67,91","-1"
"11-12-2023","67","16:30","16:45","","","","67,59","0","67,59","67,59","-1"
"11-12-2023","68","16:45","17:00","","","","78,49","0","78,49","78,49","-1"
"11-12-2023","69","17:00","17:15","","","","63,52","0","63,52","63,52","-1"
"11-12-2023","70","17:15","17:30","","","","71,77","0","71,77","71,77","-1"
"11-12-2023","71","17:30","17:45","","","","65,59","0","65,59","65,59","-1"
"11-12-2023","72","17:45","18:00","","","","69,49","0","69,49","69,49","-1"
"11-12-2023","73","18:00","18:15","","","","44,99","0","44,99","44,99","-1"
"11-12-2023","74","18:15","18:30","","","","28,34","0","28,34","28,34","-1"
"11-12-2023","75","18:30","18:45","","","","33,78","0","33,78","33,78","-1"
"11-12-2023","76","18:45","19:00","","","","44,99","0","44,99","44,99","-1"
"11-12-2023","77","19:00","19:15","","","51","73,99","0","51","51","1"
"11-12-2023","78","19:15","19:30","","","","","0","64,75","64,75","0"
"11-12-2023","79","19:30","19:45","","","73,78","","0","73,78","73,78","1"
"11-12-2023","80","19:45","20:00","","","90,71","","0","90,71","90,71","1"
"11-12-2023","81","20:00","20:15","","","109,71","","0","109,71","109,71","1"
"11-12-2023","82","20:15","20:30","","","99,77","","0","99,77","99,77","1"
"11-12-2023","83","20:30","20:45","","","88,26","68,06","0","88,26","63,3","2"
"11-12-2023","84","20:45","21:00","","","","65,59","0","65,59","65,59","-1"
"11-12-2023","85","21:00","21:15","","","","75,59","0","75,59","75,59","-1"
"11-12-2023","86","21:15","21:30","","","","","0","63,3","63,3","0"
"11-12-2023","87","21:30","21:45","","","90,17","","0","90,17","90,17","1"
"11-12-2023","88","21:45","22:00","","","51","","0","51","51","1"
"11-12-2023","89","22:00","22:15","","","","67,59","0","67,59","67,59","-1"
"11-12-2023","90","22:15","22:30","","","","58,59","0","58,59","58,59","-1"
"11-12-2023","91","22:30","22:45","","","","65,59","0","65,59","65,59","-1"
"11-12-2023","92","22:45","23:00","","","","41,78","0","41,78","41,78","-1"
"11-12-2023","93","23:00","23:15","","","","39,78","0","39,78","39,78","-1"
"11-12-2023","94","23:15","23:30","","","","52,78","0","52,78","52,78","-1"
"11-12-2023","95","23:30","23:45","","","","65,59","0","65,59","65,59","-1"
"11-12-2023","96","23:45","00:00","","","","69,61","0","69,61","69,61","-1"
"12-12-2023","1","00:00","00:15","","","","","0","83,14","83,14","0"
"12-12-2023","2","00:15","00:30","","","","70,14","0","70,14","70,14","-1"
"12-12-2023","3","00:30","00:45","","","","70,14","0","70,14","70,14","-1"
"12-12-2023","4","00:45","01:00","","","","74,4","0","74,4","74,4","-1"
"12-12-2023","5","01:00","01:15","","","","70,19","0","70,19","70,19","-1"
"12-12-2023","6","01:15","01:30","","","","79,32","0","79,32","79,32","-1"
"12-12-2023","7","01:30","01:45","","","","80,59","0","80,59","80,59","-1"
"12-12-2023","8","01:45","02:00","","","","","0","79,8","79,8","0"
"12-12-2023","9","02:00","02:15","","","92,4","","0","92,4","92,4","1"
"12-12-2023","10","02:15","02:30","","","90,63","","0","90,63","90,63","1"
"12-12-2023","11","02:30","02:45","","","83,32","","0","83,32","83,32","1"
"12-12-2023","12","02:45","03:00","","","87,41","","0","87,41","87,41","1"
"12-12-2023","13","03:00","03:15","","","","63,74","0","63,74","63,74","-1"
"12-12-2023","14","03:15","03:30","","","","70,36","0","70,36","70,36","-1"
"12-12-2023","15","03:30","03:45","","","","79,74","0","79,74","79,74","-1"
"12-12-2023","16","03:45","04:00","","","","68,74","0","68,74","68,74","-1"
"12-12-2023","17","04:00","04:15","","","","82,75","0","82,75","82,75","-1"
"12-12-2023","18","04:15","04:30","","","","74,25","0","74,25","74,25","-1"
"12-12-2023","19","04:30","04:45","","","","77,5","0","77,5","77,5","-1"
"12-12-2023","20","04:45","05:00","","","","67,59","0","67,59","67,59","-1"
"12-12-2023","21","05:00","05:15","","","","70,81","0","70,81","70,81","-1"
"12-12-2023","22","05:15","05:30","","","","","0","85,53","85,53","0"
"12-12-2023","23","05:30","05:45","","","","","0","85,53","85,53","0"
"12-12-2023","24","05:45","06:00","","","","68,32","0","68,32","68,32","-1"
"12-12-2023","25","06:00","06:15","","","87,32","68,32","0","87,32","87,32","1"
"12-12-2023","26","06:15","06:30","","","92,3","","0","92,3","92,3","1"
"12-12-2023","27","06:30","06:45","","","83,53","","0","83,53","83,53","1"
"12-12-2023","28","06:45","07:00","","","90,3","","0","90,3","90,3","1"
"12-12-2023","29","07:00","07:15","","","","67,59","0","67,59","67,59","-1"
"12-12-2023","30","07:15","07:30","","","","71,52","0","71,52","71,52","-1"
"12-12-2023","31","07:30","07:45","","","","","0","86,69","86,69","0"
"12-12-2023","32","07:45","08:00","","","","","0","86,69","86,69","0"
"12-12-2023","33","08:00","08:15","","","","86,65","0","86,65","86,65","-1"
"12-12-2023","34","08:15","08:30","","","","124,25","0","124,25","124,25","-1"
"12-12-2023","35","08:30","08:45","","","","80,59","0","80,59","80,59","-1"
"12-12-2023","36","08:45","09:00","","","","68,85","0","68,85","68,85","-1"
"12-12-2023","37","09:00","09:15","","","","62,09","0","62,09","62,09","-1"
"12-12-2023","38","09:15","09:30","","","","50,59","0","50,59","50,59","-1"
"12-12-2023","39","09:30","09:45","","","","27,56","0","27,56","27,56","-1"
"12-12-2023","40","09:45","10:00","","","","-11,83","0","-11,83","-11,83","-1"
"12-12-2023","41","10:00","10:15","","","94,12","81,9","0","94,12","81,9","2"
"12-12-2023","42","10:15","10:30","","","94,12","66,17","0","66,17","66,17","-1"
"12-12-2023","43","10:30","10:45","","","","50,59","0","50,59","50,59","-1"
"12-12-2023","44","10:45","11:00","","","","54,52","0","54,52","54,52","-1"
"12-12-2023","45","11:00","11:15","","","","58,9","0","58,9","58,9","-1"
"12-12-2023","46","11:15","11:30","","","","33,9","0","33,9","33,9","-1"
"12-12-2023","47","11:30","11:45","","","","68,9","0","68,9","68,9","-1"
"12-12-2023","48","11:45","12:00","","","","65,59","0","65,59","65,59","-1"
"12-12-2023","49","12:00","12:15","","","","74,52","0","74,52","74,52","-1"
"12-12-2023","50","12:15","12:30","","","","62,52","0","62,52","62,52","-1"
"12-12-2023","51","12:30","12:45","","","","58,52","0","58,52","58,52","-1"
"12-12-2023","52","12:45","13:00","","","","65,59","0","65,59","65,59","-1"
"12-12-2023","53","13:00","13:15","","","94,38","74,52","0","94,38","94,38","1"
"12-12-2023","54","13:15","13:30","","","95,85","","0","95,85","95,85","1"
"12-12-2023","55","13:30","13:45","","","111,08","","0","111,08","111,08","1"
"12-12-2023","56","13:45","14:00","","","92,31","","0","92,31","92,31","1"
"12-12-2023","57","14:00","14:15","","","","","0","83,34","83,34","0"
"12-12-2023","58","14:15","14:30","","","","","0","83,34","83,34","0"
"12-12-2023","59","14:30","14:45","","","","80,59","0","80,59","80,59","-1"
"12-12-2023","60","14:45","15:00","","","","79,92","0","79,92","79,92","-1"
"12-12-2023","61","15:00","15:15","","","","-65,08","0","-65,08","-65,08","-1"
"12-12-2023","62","15:15","15:30","","","","79,14","0","79,14","79,14","-1"
"12-12-2023","63","15:30","15:45","","","","80,03","0","80,03","80,03","-1"
"12-12-2023","64","15:45","16:00","","","","60,52","0","60,52","60,52","-1"
"12-12-2023","65","16:00","16:15","","","","60,64","0","60,64","60,64","-1"
"12-12-2023","66","16:15","16:30","","","","","0","83,79","83,79","0"
"12-12-2023","67","16:30","16:45","","","106,87","","0","106,87","106,87","1"
"12-12-2023","68","16:45","17:00","","","130,6","","0","130,6","130,6","1"
"12-12-2023","69","17:00","17:15","","","84,32","","0","84,32","84,32","1"
"12-12-2023","70","17:15","17:30","","","92,35","","0","92,35","92,35","1"
"12-12-2023","71","17:30","17:45","","","98,21","","0","98,21","98,21","1"
"12-12-2023","72","17:45","18:00","","","98,21","56,33","0","56,33","56,33","-1"
"12-12-2023","73","18:00","18:15","","","","62,52","0","62,52","62,52","-1"
"12-12-2023","74","18:15","18:30","","","","","0","102,37","102,37","0"
"12-12-2023","75","18:30","18:45","","","","","0","85,42","85,42","0"
"12-12-2023","76","18:45","19:00","","","134,31","","0","134,31","134,31","1"
"12-12-2023","77","19:00","19:15","","","87,31","","0","87,31","87,31","1"
"12-12-2023","78","19:15","19:30","","","","73,52","0","73,52","73,52","-1"
"12-12-2023","79","19:30","19:45","","","","86,52","0","86,52","86,52","-1"
"12-12-2023","80","19:45","20:00","","","97,89","","0","97,89","97,89","1"
"12-12-2023","81","20:00","20:15","","","97,89","37,07","0","37,07","37,07","-1"
"12-12-2023","82","20:15","20:30","","","","30,59","0","30,59","30,59","-1"
"12-12-2023","83","20:30","20:45","","","","25,52","0","25,52","25,52","-1"
"12-12-2023","84","20:45","21:00","","","","77,71","0","77,71","77,71","-1"
"12-12-2023","85","21:00","21:15","","","80,86","77,71","0","80,86","80,86","1"
"12-12-2023","86","21:15","21:30","","","87,09","80,66","0","87,09","87,09","1"
"12-12-2023","87","21:30","21:45","","","","30,59","0","30,59","30,59","-1"
"12-12-2023","88","21:45","22:00","","","","9,42","0","9,42","9,42","-1"
"12-12-2023","89","22:00","22:15","","","78,96","18,64","0","78,96","78,96","1"
"12-12-2023","90","22:15","22:30","","","88,21","67,59","0","88,21","67,59","2"
"12-12-2023","91","22:30","22:45","","","","59,74","0","59,74","59,74","-1"
"12-12-2023","92","22:45","23:00","","","","18,52","0","18,52","18,52","-1"
"12-12-2023","93","23:00","23:15","","","","62,86","0","62,86","62,86","-1"
"12-12-2023","94","23:15","23:30","","","74,68","","0","74,68","74,68","1"
"12-12-2023","95","23:30","23:45","","","74,68","65,1","0","77,77","65,1","2"
"12-12-2023","96","23:45","00:00","","","","15,1","0","15,1","15,1","-1"
"13-12-2023","1","00:00","00:15","","","","-40","0","-40","-40","-1"
"13-12-2023","2","00:15","00:30","","","","61,99","0","61,99","61,99","-1"
"13-12-2023","3","00:30","00:45","","","","53,5","0","53,5","53,5","-1"
"13-12-2023","4","00:45","01:00","","","","-37,63","0","-37,63","-37,63","-1"
"13-12-2023","5","01:00","01:15","","","","","0","76,8","76,8","0"
"13-12-2023","6","01:15","01:30","","","88,01","","0","88,01","88,01","1"
"13-12-2023","7","01:30","01:45","","","73,01","","0","73,01","73,01","1"
"13-12-2023","8","01:45","02:00","","","80,17","","0","80,17","80,17","1"
"13-12-2023","9","02:00","02:15","","","110,27","","0","110,27","110,27","1"
"13-12-2023","10","02:15","02:30","","","89,86","","0","89,86","89,86","1"
"13-12-2023","11","02:30","02:45","","","104,65","","0","104,65","104,65","1"
"13-12-2023","12","02:45","03:00","","","87,01","","0","87,01","87,01","1"
"13-12-2023","13","03:00","03:15","","","78,56","","0","78,56","78,56","1"
"13-12-2023","14","03:15","03:30","","","","","0","76,8","76,8","0"
"13-12-2023","15","03:30","03:45","","","","","0","76,8","76,8","0"
"13-12-2023","16","03:45","04:00","","","","","0","76,8","76,8","0"
"13-12-2023","17","04:00","04:15","","","","","0","76,8","76,8","0"
"13-12-2023","18","04:15","04:30","","","","49,99","0","49,99","49,99","-1"
"13-12-2023","19","04:30","04:45","","","","","0","76,8","76,8","0"
"13-12-2023","20","04:45","05:00","","","96,53","","0","96,53","96,53","1"
"13-12-2023","21","05:00","05:15","","","83,53","67,59","0","83,53","67,59","2"
"13-12-2023","22","05:15","05:30","","","89,53","","0","89,53","89,53","1"
"13-12-2023","23","05:30","05:45","","","106,56","","0","106,56","106,56","1"
"13-12-2023","24","05:45","06:00","","","97,15","","0","97,15","97,15","1"
"13-12-2023","25","06:00","06:15","","","82,52","","0","82,52","82,52","1"
"13-12-2023","26","06:15","06:30","","","102,93","","0","102,93","102,93","1"
"13-12-2023","27","06:30","06:45","","","166,62","","0","166,62","166,62","1"
"13-12-2023","28","06:45","07:00","","","121,94","","0","121,94","121,94","1"
"13-12-2023","29","07:00","07:15","","","","65,6","0","65,6","65,6","-1"
"13-12-2023","30","07:15","07:30","","","96,5","58,52","0","96,5","58,52","2"
"13-12-2023","31","07:30","07:45","","","96,5","","0","96,5","96,5","1"
"13-12-2023","32","07:45","08:00","","","93,34","","0","93,34","93,34","1"
"13-12-2023","33","08:00","08:15","","","93,34","76,52","0","76,52","76,52","-1"
"13-12-2023","34","08:15","08:30","","","94,23","","0","94,23","94,23","1"
"13-12-2023","35","08:30","08:45","","","83,87","","0","83,87","83,87","1"
"13-12-2023","36","08:45","09:00","","","87,17","","0","87,17","87,17","1"
"13-12-2023","37","09:00","09:15","","","81,21","","0","81,21","81,21","1"
"13-12-2023","38","09:15","09:30","","","","","0","103,87","103,87","0"
"13-12-2023","39","09:30","09:45","","","","","0","83,87","83,87","0"
"13-12-2023","40","09:45","10:00","","","","71,52","0","71,52","71,52","-1"
"13-12-2023","41","10:00","10:15","","","","72,43","0","72,43","72,43","-1"
"13-12-2023","42","10:15","10:30","","","","63,18","0","63,18","63,18","-1"
"13-12-2023","43","10:30","10:45","","","","69,52","0","69,52","69,52","-1"
"13-12-2023","44","10:45","11:00","","","","62,95","0","62,95","62,95","-1"
"13-12-2023","45","11:00","11:15","","","","61,3","0","61,3","61,3","-1"
"13-12-2023","46","11:15","11:30","","","","80,59","0","80,59","80,59","-1"
"13-12-2023","47","11:30","11:45","","","","71,3","0","71,3","71,3","-1"
"13-12-2023","48","11:45","12:00","","","","71,3","0","71,3","71,3","-1"
"13-12-2023","49","12:00","12:15","","","87,51","","0","87,51","87,51","1"
"13-12-2023","50","12:15","12:30","","","92,01","","0","92,01","92,01","1"
"13-12-2023","51","12:30","12:45","","","","","0","102,66","102,66","0"
"13-12-2023","52","12:45","13:00","","","","","0","102,66","102,66","0"
"13-12-2023","53","13:00","13:15","","","","58,25","0","58,25","58,25","-1"
"13-12-2023","54","13:15","13:30","","","","64,36","0","64,36","64,36","-1"
"13-12-2023","55","13:30","13:45","","","","41,47","0","41,47","41,47","-1"
"13-12-2023","56","13:45","14:00","","","","43,03","0","43,03","43,03","-1"
"13-12-2023","57","14:00","14:15","","","","27,23","0","27,23","27,23","-1"
"13-12-2023","58","14:15","14:30","","","","72,52","0","72,52","72,52","-1"
